site;year;month;day;hour;minute;second;value
BRW;2003;5;17;3;5;0;382.080
BRW;2003;5;17;3;20;0;382.180
BRW;2003;5;26;3;5;0;382.130
BRW;2003;5;26;3;20;0;382.010
BRW;2003;5;30;22;30;0;381.900
BRW;2003;5;30;22;50;0;382.070
BRW;2003;6;3;19;50;0;383.060
BRW;2003;6;6;23;20;0;382.400
BRW;2003;6;6;23;55;0;381.730
BRW;2003;6;13;23;30;0;381.140
BRW;2003;6;18;0;6;0;379.690
BRW;2003;6;20;22;25;0;379.660
BRW;2003;6;25;23;45;0;378.730
BRW;2003;6;25;23;55;0;379.790
BRW;2003;6;30;7;45;0;377.470
BRW;2003;6;30;8;0;0;378.410
BRW;2003;7;3;2;20;0;372.930
BRW;2003;7;6;4;45;0;374.020
BRW;2003;7;12;0;45;0;369.790
BRW;2003;7;26;0;15;0;370.430
BRW;2003;7;26;0;20;0;369.830
BRW;2003;7;31;23;27;0;369.110
BRW;2003;8;1;22;20;0;368.320
BRW;2003;8;1;22;50;0;369.040
BRW;2003;8;8;23;20;0;364.720
BRW;2003;8;8;23;45;0;364.730
BRW;2003;8;16;0;20;0;366.790
BRW;2003;8;16;0;20;0;367.120
BRW;2003;8;29;23;18;0;370.820
BRW;2003;8;29;23;55;0;371.220
BRW;2003;9;5;0;40;0;367.910
BRW;2003;9;5;0;40;0;367.850
BRW;2003;9;14;0;43;0;367.500
BRW;2003;9;14;0;55;0;367.530
BRW;2003;9;19;23;30;0;371.550
BRW;2003;9;19;23;40;0;368.940
BRW;2003;9;26;21;40;0;370.500
BRW;2003;9;26;21;55;0;370.430
BRW;2003;10;5;1;30;0;372.090
BRW;2003;10;5;1;39;0;371.900
BRW;2003;10;10;21;40;0;372.200
BRW;2003;10;10;21;47;0;372.270
BRW;2003;10;17;21;10;0;372.880
BRW;2003;10;17;23;29;0;372.860
BRW;2003;10;25;1;49;0;373.060
BRW;2003;10;25;1;59;0;373.100
BRW;2003;11;1;1;30;0;377.480
BRW;2003;11;1;1;52;0;378.790
BRW;2003;11;8;1;10;0;377.510
BRW;2003;11;8;1;10;0;377.660
BRW;2003;11;13;1;10;0;378.870
BRW;2003;11;13;2;2;0;378.780
BRW;2003;11;20;23;20;0;382.370
BRW;2003;11;20;23;55;0;382.030
BRW;2003;11;29;1;37;0;379.440
BRW;2003;11;29;1;39;0;379.290
BRW;2003;12;6;1;10;0;382.380
BRW;2003;12;15;1;12;0;382.380
BRW;2003;12;15;1;55;0;382.640
BRW;2004;1;3;2;15;0;382.370
BRW;2004;1;3;2;30;0;382.510
BRW;2004;1;10;1;5;0;383.950
BRW;2004;1;10;1;5;0;384.000
BRW;2004;1;17;0;50;0;382.560
BRW;2004;1;24;0;35;0;382.100
BRW;2004;1;24;1;3;0;382.040
BRW;2004;1;31;23;59;0;385.110
BRW;2004;2;1;0;12;0;384.000
BRW;2004;2;9;20;37;0;383.540
BRW;2004;2;9;20;52;0;383.570
BRW;2004;2;14;0;20;0;383.380
BRW;2004;2;14;0;26;0;383.410
BRW;2004;3;3;2;56;0;381.610
BRW;2004;3;3;3;15;0;382.150
BRW;2004;3;9;1;39;0;382.420
BRW;2004;3;9;1;55;0;382.610
BRW;2004;3;13;1;5;0;382.240
BRW;2004;3;13;1;8;0;382.290
BRW;2004;3;21;0;36;0;382.940
BRW;2004;3;21;0;37;0;382.850
BRW;2004;3;28;0;20;0;382.760
BRW;2004;3;28;0;21;0;382.750
BRW;2004;4;2;0;20;0;383.490
BRW;2004;4;2;0;48;0;383.520
BRW;2004;4;9;23;43;0;384.620
BRW;2004;4;9;23;50;0;384.620
BRW;2004;4;15;23;15;0;383.810
BRW;2004;4;15;23;36;0;384.100
BRW;2004;4;23;21;28;0;383.700
BRW;2004;4;23;21;32;0;383.870
BRW;2004;4;29;18;55;0;385.340
BRW;2004;4;29;19;30;0;385.970
BRW;2004;5;7;22;15;0;383.700
BRW;2004;5;7;22;30;0;383.690
BRW;2004;5;22;0;20;0;384.030
BRW;2004;5;22;0;55;0;384.410
BRW;2004;5;28;20;50;0;383.820
BRW;2004;5;28;21;0;0;383.800
BRW;2004;6;3;22;26;0;382.480
BRW;2004;6;3;22;30;0;382.400
BRW;2004;6;10;23;50;0;383.250
BRW;2004;6;10;23;55;0;383.270
BRW;2004;6;20;20;11;0;376.250
BRW;2004;6;20;20;50;0;380.330
BRW;2004;6;25;19;30;0;377.230
BRW;2004;6;25;22;20;0;376.920
BRW;2004;7;1;23;55;0;375.660
BRW;2004;7;1;23;55;0;375.290
BRW;2004;7;13;18;50;0;376.490
BRW;2004;7;13;19;0;0;376.870
BRW;2004;7;19;21;1;0;370.550
BRW;2004;7;19;21;14;0;374.980
BRW;2004;7;26;22;10;0;368.030
BRW;2004;7;26;22;17;0;374.680
BRW;2004;7;30;1;0;0;371.310
BRW;2004;7;30;1;10;0;370.410
BRW;2004;8;6;21;48;0;367.450
BRW;2004;8;6;22;7;0;372.880
BRW;2004;8;13;23;15;0;364.330
BRW;2004;8;13;23;25;0;366.330
BRW;2004;8;21;0;15;0;368.260
BRW;2004;8;25;23;9;0;366.600
BRW;2004;8;25;23;13;0;367.390
BRW;2004;9;3;19;26;0;366.470
BRW;2004;9;3;19;30;0;366.530
BRW;2004;9;13;22;26;0;367.690
BRW;2004;9;13;22;33;0;367.680
BRW;2004;9;17;22;24;0;370.660
BRW;2004;9;17;23;55;0;371.250
BRW;2004;9;24;23;38;0;369.910
BRW;2004;9;24;23;45;0;369.950
BRW;2004;10;1;19;25;0;371.790
BRW;2004;10;1;19;28;0;389.990
BRW;2004;10;7;23;28;0;371.440
BRW;2004;10;7;23;35;0;371.700
BRW;2004;10;12;23;12;0;373.250
BRW;2004;10;12;23;23;0;372.990
BRW;2004;10;25;22;24;0;375.870
BRW;2004;10;25;22;27;0;376.110
BRW;2004;11;5;23;17;0;377.450
BRW;2004;11;5;23;59;0;383.050
BRW;2004;11;12;23;22;0;380.940
BRW;2004;11;12;23;54;0;381.280
BRW;2004;11;16;23;19;0;379.560
BRW;2004;11;16;23;22;0;379.800
BRW;2004;11;24;19;33;0;379.520
BRW;2004;11;24;19;38;0;379.750
BRW;2004;11;30;0;0;0;380.930
BRW;2004;11;30;19;20;0;380.250
BRW;2004;12;8;0;0;0;389.270
BRW;2004;12;8;0;17;0;381.530
BRW;2004;12;14;18;22;0;381.560
BRW;2004;12;14;20;10;0;381.550
BRW;2004;12;23;19;40;0;383.070
BRW;2004;12;23;20;25;0;384.150
BRW;2005;1;3;20;8;0;384.560
BRW;2005;1;3;20;18;0;385.430
BRW;2005;1;8;0;41;0;382.620
BRW;2005;1;8;1;20;0;387.850
BRW;2005;1;14;23;23;0;388.430
BRW;2005;1;14;23;45;0;389.160
BRW;2005;1;21;18;18;0;384.490
BRW;2005;1;21;19;51;0;384.750
BRW;2005;1;28;18;20;0;384.060
BRW;2005;1;28;20;30;0;383.910
BRW;2005;2;4;20;14;0;385.230
BRW;2005;2;4;20;25;0;386.120
BRW;2005;2;11;19;18;0;385.160
BRW;2005;2;11;23;23;0;386.530
BRW;2005;2;18;23;21;0;385.670
BRW;2005;2;18;23;55;0;384.980
BRW;2005;2;25;19;37;0;386.370
BRW;2005;2;25;20;47;0;387.440
BRW;2005;3;4;23;5;0;384.770
BRW;2005;3;4;23;54;0;384.730
BRW;2005;3;8;18;18;0;384.490
BRW;2005;3;8;20;40;0;384.480
BRW;2005;3;22;1;4;0;386.580
BRW;2005;3;22;1;35;0;386.830
BRW;2005;3;25;23;40;0;385.590
BRW;2005;3;25;23;55;0;385.550
BRW;2005;4;1;23;11;0;385.050
BRW;2005;4;1;23;35;0;384.830
BRW;2005;4;6;23;18;0;385.650
BRW;2005;4;6;23;55;0;385.500
BRW;2005;4;12;23;9;0;385.780
BRW;2005;4;12;23;15;0;385.900
BRW;2005;4;22;17;15;0;386.010
BRW;2005;4;22;17;29;0;442.890
BRW;2005;4;29;17;21;0;389.560
BRW;2005;4;29;17;41;0;392.650
BRW;2005;5;6;23;40;0;385.680
BRW;2005;5;13;18;32;0;385.610
BRW;2005;5;13;19;40;0;385.700
BRW;2005;5;20;17;21;0;385.550
BRW;2005;5;20;22;30;0;385.740
BRW;2005;5;27;17;36;0;385.210
BRW;2005;5;27;19;24;0;384.900
BRW;2005;6;3;18;14;0;385.230
BRW;2005;6;3;19;20;0;385.140
BRW;2005;6;10;18;19;0;384.790
BRW;2005;6;10;23;10;0;384.800
BRW;2005;6;17;17;18;0;383.820
BRW;2005;6;17;21;11;0;383.460
BRW;2005;6;27;23;12;0;380.360
BRW;2005;6;27;23;55;0;379.550
BRW;2005;7;1;18;41;0;381.030
BRW;2005;7;1;23;50;0;380.940
BRW;2005;7;8;19;19;0;378.220
BRW;2005;7;8;22;15;0;377.480
BRW;2005;7;18;22;24;0;376.710
BRW;2005;7;18;23;40;0;376.550
BRW;2005;7;22;17;29;0;374.260
BRW;2005;7;22;22;40;0;373.840
BRW;2005;8;1;18;35;0;371.370
BRW;2005;8;1;23;59;0;371.480
BRW;2005;8;12;22;13;0;366.680
BRW;2005;8;12;23;25;0;368.110
BRW;2005;8;19;18;18;0;370.410
BRW;2005;8;19;19;38;0;369.530
BRW;2005;8;26;18;25;0;368.610
BRW;2005;8;26;23;55;0;368.660
BRW;2005;9;2;18;22;0;369.030
BRW;2005;9;2;18;27;0;369.240
BRW;2005;9;9;18;4;0;372.200
BRW;2005;9;9;23;25;0;370.140
BRW;2005;9;15;18;13;0;377.060
BRW;2005;9;15;18;16;0;380.690
BRW;2005;9;23;17;41;0;376.600
BRW;2005;9;23;18;3;0;376.940
BRW;2005;9;30;19;12;0;373.640
BRW;2005;9;30;22;35;0;373.900
BRW;2005;10;7;18;34;0;377.650
BRW;2005;10;7;18;35;0;377.850
BRW;2005;10;14;18;17;0;379.630
BRW;2005;10;14;19;35;0;406.010
BRW;2005;10;24;18;25;0;377.850
BRW;2005;10;28;17;40;0;379.970
BRW;2005;10;28;23;55;0;378.420
BRW;2005;11;4;18;22;0;381.320
BRW;2005;11;4;23;50;0;380.990
BRW;2005;11;11;19;26;0;382.670
BRW;2005;11;11;23;44;0;382.460
BRW;2005;11;18;18;21;0;383.050
BRW;2005;11;18;22;30;0;382.960
BRW;2005;11;23;19;16;0;383.100
BRW;2005;11;23;20;48;0;384.050
BRW;2005;12;2;19;36;0;386.610
BRW;2005;12;2;23;55;0;387.280
BRW;2005;12;9;19;22;0;385.240
BRW;2005;12;9;23;59;0;385.120
BRW;2005;12;14;18;28;0;384.950
BRW;2005;12;14;18;48;0;384.910
BRW;2005;12;22;18;30;0;386.380
BRW;2005;12;22;19;30;0;386.230
BRW;2005;12;30;0;0;0;386.270
BRW;2005;12;30;18;30;0;386.190
BRW;2006;1;6;18;41;0;388.440
BRW;2006;1;6;20;10;0;388.950
BRW;2006;1;13;18;33;0;385.120
BRW;2006;1;13;22;55;0;385.210
BRW;2006;1;20;20;10;0;387.120
BRW;2006;1;20;23;50;0;386.640
BRW;2006;1;27;18;24;0;385.920
BRW;2006;1;27;23;24;0;386.570
BRW;2006;2;6;23;21;0;387.450
BRW;2006;2;6;23;50;0;387.440
BRW;2006;2;13;22;55;0;390.480
BRW;2006;2;13;23;37;0;388.260
BRW;2006;2;17;19;10;0;386.640
BRW;2006;2;17;19;17;0;386.910
BRW;2006;2;24;19;41;0;387.360
BRW;2006;2;24;23;5;0;389.580
BRW;2006;3;3;18;36;0;388.200
BRW;2006;3;3;19;15;0;388.280
BRW;2006;3;10;19;36;0;387.270
BRW;2006;3;10;19;56;0;388.870
BRW;2006;3;17;18;31;0;387.730
BRW;2006;3;17;23;55;0;387.430
BRW;2006;3;24;20;22;0;387.560
BRW;2006;3;24;23;50;0;390.960
BRW;2006;3;29;19;35;0;387.840
BRW;2006;3;29;23;35;0;387.990
BRW;2006;4;7;18;16;0;387.300
BRW;2006;4;7;23;4;0;387.280
BRW;2006;4;14;0;0;0;387.230
BRW;2006;4;14;23;23;0;387.430
BRW;2006;4;21;18;15;0;387.550
BRW;2006;4;21;18;45;0;387.650
BRW;2006;4;28;18;56;0;388.660
BRW;2006;4;28;19;8;0;388.350
BRW;2006;5;5;18;31;0;388.180
BRW;2006;5;5;18;57;0;388.220
BRW;2006;5;12;17;4;0;388.640
BRW;2006;5;19;17;34;0;387.570
BRW;2006;5;19;20;12;0;393.420
BRW;2006;5;26;18;21;0;389.740
BRW;2006;5;26;22;52;0;389.810
BRW;2006;6;2;17;33;0;388.130
BRW;2006;6;2;22;30;0;388.290
BRW;2006;6;7;18;20;0;392.120
BRW;2006;6;7;23;55;0;390.150
BRW;2006;6;16;17;33;0;387.500
BRW;2006;6;16;23;20;0;388.090
BRW;2006;6;23;18;11;0;385.070
BRW;2006;7;6;20;45;0;382.500
BRW;2006;7;6;21;0;0;382.380
BRW;2006;7;14;17;33;0;380.990
BRW;2006;7;14;20;5;0;379.630
BRW;2006;7;21;18;21;0;378.140
BRW;2006;7;21;23;20;0;376.850
BRW;2006;7;28;18;18;0;370.530
BRW;2006;7;28;22;33;0;369.110
BRW;2006;8;3;22;50;0;373.070
BRW;2006;8;3;23;50;0;372.430
BRW;2006;8;11;19;24;0;374.520
BRW;2006;8;18;12;34;56;373.390
BRW;2006;8;18;22;31;0;373.500
BRW;2006;8;25;17;25;0;372.060
BRW;2006;8;25;23;21;0;371.750
BRW;2006;8;31;18;21;0;371.980
BRW;2006;8;31;23;50;0;371.810
BRW;2006;9;8;22;41;0;374.790
BRW;2006;9;8;23;27;0;375.670
BRW;2006;9;15;18;29;0;389.930
BRW;2006;9;15;23;16;0;385.620
BRW;2006;9;22;18;20;0;375.430
BRW;2006;9;22;21;52;0;374.950
BRW;2006;9;29;17;31;0;381.470
BRW;2006;9;29;21;50;0;376.730
BRW;2006;10;6;17;37;0;377.180
BRW;2006;10;13;17;16;0;383.200
BRW;2006;10;13;19;35;0;384.720
BRW;2006;10;20;17;23;0;384.930
BRW;2006;10;20;19;6;0;384.730
BRW;2006;10;26;18;37;0;380.740
BRW;2006;10;26;20;20;0;402.510
BRW;2006;11;3;19;28;0;388.390
BRW;2006;11;3;21;0;0;384.300
BRW;2006;11;9;19;23;0;383.050
BRW;2006;11;9;23;55;0;382.940
BRW;2006;11;17;12;34;56;386.410
BRW;2006;11;17;19;30;0;384.760
BRW;2006;11;22;20;16;0;385.370
BRW;2006;11;22;20;41;0;385.650
BRW;2006;12;1;19;15;0;387.650
BRW;2006;12;1;23;55;0;389.050
BRW;2006;12;8;19;19;0;386.570
BRW;2006;12;8;23;50;0;387.430
BRW;2006;12;15;18;31;0;386.860
BRW;2006;12;15;23;55;0;388.140
BRW;2006;12;22;18;58;0;387.890
BRW;2006;12;22;20;31;0;388.300
BRW;2006;12;29;19;22;0;391.640
BRW;2006;12;29;19;37;0;408.990
BRW;2007;1;5;23;21;0;391.060
BRW;2007;1;5;23;22;0;391.220
BRW;2007;1;19;19;16;0;389.700
BRW;2007;1;19;22;45;0;389.340
BRW;2007;1;26;19;38;0;388.820
BRW;2007;1;26;23;0;0;391.120
BRW;2007;2;2;19;39;0;388.730
BRW;2007;2;2;22;15;0;388.660
BRW;2007;2;9;19;30;0;388.540
BRW;2007;2;9;23;0;0;392.060
BRW;2007;2;16;22;43;0;388.550
BRW;2007;2;16;23;20;0;388.550
BRW;2007;3;2;19;28;0;389.910
BRW;2007;3;2;23;50;0;394.300
BRW;2007;3;9;20;22;0;389.160
BRW;2007;3;9;22;56;0;389.000
BRW;2007;3;16;17;35;0;389.470
BRW;2007;3;16;22;25;0;389.720
BRW;2007;3;23;18;20;0;390.350
BRW;2007;3;23;23;35;0;390.580
BRW;2007;3;30;18;25;0;390.480
BRW;2007;3;30;19;17;0;390.330
BRW;2007;4;6;18;32;0;391.080
BRW;2007;4;6;22;50;0;395.490
BRW;2007;4;13;18;23;0;390.590
BRW;2007;4;13;21;58;0;394.410
BRW;2007;4;20;18;25;0;390.860
BRW;2007;4;20;23;35;0;390.700
BRW;2007;4;27;18;30;0;390.220
BRW;2007;4;27;22;35;0;390.150
BRW;2007;5;4;19;26;0;390.000
BRW;2007;5;4;19;38;0;389.880
BRW;2007;5;11;18;35;0;389.670
BRW;2007;5;11;21;40;0;389.600
BRW;2007;5;18;19;25;0;390.280
BRW;2007;5;18;21;27;0;390.560
BRW;2007;5;25;23;20;0;390.760
BRW;2007;5;25;23;30;0;390.530
BRW;2007;6;1;23;10;0;389.550
BRW;2007;6;1;23;30;0;390.550
BRW;2007;6;8;18;16;0;387.710
BRW;2007;6;8;22;45;0;388.220
BRW;2007;6;15;22;38;0;387.710
BRW;2007;6;15;22;38;0;387.720
BRW;2007;6;22;18;37;0;383.000
BRW;2007;6;22;23;10;0;384.150
BRW;2007;6;29;18;38;0;384.530
BRW;2007;6;29;21;33;0;384.830
BRW;2007;7;19;23;46;0;375.650
BRW;2007;7;20;0;46;0;375.510
BRW;2007;7;27;23;54;0;375.190
BRW;2007;7;28;0;11;0;374.310
BRW;2007;8;3;19;15;0;374.550
BRW;2007;8;3;19;25;0;374.080
BRW;2007;8;10;18;11;0;374.620
BRW;2007;8;10;18;33;0;375.170
BRW;2007;8;17;23;16;0;373.180
BRW;2007;8;17;23;27;0;371.830
BRW;2007;9;7;22;15;0;376.710
BRW;2007;9;7;23;20;0;376.930
BRW;2007;9;14;22;33;0;382.280
BRW;2007;9;21;19;31;0;377.410
BRW;2007;9;28;19;32;0;376.550
BRW;2007;10;5;22;28;0;378.660
BRW;2007;10;19;18;31;0;381.940
BRW;2007;10;19;21;55;0;381.920
BRW;2007;10;26;19;12;0;384.720
BRW;2007;10;26;22;46;0;385.510
BRW;2007;11;1;18;31;0;383.750
BRW;2007;11;1;21;57;0;383.690
BRW;2007;11;9;19;40;0;389.420
BRW;2007;11;9;23;15;0;389.510
BRW;2007;11;16;22;32;0;384.540
BRW;2007;11;16;23;3;0;384.610
BRW;2007;11;30;20;22;0;386.250
BRW;2007;11;30;23;5;0;386.790
BRW;2007;12;7;23;20;0;389.080
BRW;2007;12;7;23;55;0;398.350
BRW;2007;12;14;23;30;0;393.410
BRW;2007;12;14;23;31;0;388.960
BRW;2007;12;21;12;34;56;395.710
BRW;2007;12;21;19;17;0;392.260
BRW;2007;12;29;1;10;0;390.890
BRW;2007;12;29;1;27;0;390.880
BRW;2008;1;9;0;51;0;389.430
BRW;2008;1;9;1;5;0;400.150
BRW;2008;1;11;23;38;0;389.270
BRW;2008;1;12;0;10;0;390.990
BRW;2008;1;25;21;40;0;391.630
BRW;2008;1;25;21;55;0;422.480
BRW;2008;2;4;21;15;0;393.580
BRW;2008;2;4;22;15;0;393.560
BRW;2008;2;14;20;30;0;393.450
BRW;2008;2;14;21;0;0;392.890
BRW;2008;2;22;22;50;0;394.320
BRW;2008;2;22;23;2;0;394.350
BRW;2008;2;28;19;23;0;393.420
BRW;2008;2;28;22;3;0;394.630
BRW;2008;3;7;22;5;0;393.060
BRW;2008;3;7;22;15;0;393.090
BRW;2008;3;17;21;0;0;392.020
BRW;2008;3;17;21;10;0;392.310
BRW;2008;4;2;23;50;0;393.180
BRW;2008;4;2;23;55;0;394.080
BRW;2008;4;12;21;7;0;394.800
BRW;2008;4;12;21;10;0;394.810
BRW;2008;5;7;19;53;0;392.850
BRW;2008;5;7;20;15;0;392.920
BRW;2008;5;9;21;24;0;393.190
BRW;2008;5;9;21;45;0;393.330
BRW;2008;5;17;22;12;0;392.840
BRW;2008;5;17;22;14;0;392.970
BRW;2008;5;24;0;48;0;398.320
BRW;2008;5;24;0;58;0;398.180
BRW;2008;5;27;21;18;0;392.770
BRW;2008;5;27;22;33;0;392.820
BRW;2008;6;3;22;12;0;392.340
BRW;2008;6;3;22;32;0;392.300
BRW;2008;6;11;21;25;0;390.920
BRW;2008;6;11;23;30;0;390.600
BRW;2008;6;20;21;32;0;388.740
BRW;2008;6;20;22;55;0;388.400
BRW;2008;6;27;19;10;0;387.740
BRW;2008;6;27;19;40;0;387.790
BRW;2008;7;3;18;50;0;384.610
BRW;2008;7;3;19;52;0;384.810
BRW;2008;7;8;19;35;0;380.430
BRW;2008;7;8;21;15;0;379.370
BRW;2008;7;17;21;33;0;382.120
BRW;2008;7;17;21;42;0;382.900
BRW;2008;7;25;18;50;0;381.100
BRW;2008;7;25;18;55;0;380.790
BRW;2008;8;1;18;49;0;378.150
BRW;2008;8;1;20;20;0;378.190
BRW;2008;8;8;18;30;0;376.390
BRW;2008;8;8;19;15;0;376.050
BRW;2008;8;14;19;20;0;377.190
BRW;2008;8;14;20;0;0;376.650
BRW;2008;9;2;23;30;0;376.160
BRW;2008;9;2;23;45;0;380.070
BRW;2008;9;30;21;5;0;379.720
BRW;2008;10;7;19;26;0;383.270
BRW;2008;10;7;20;25;0;383.300
BRW;2008;10;10;23;10;0;381.100
BRW;2008;10;10;23;15;0;381.430
BRW;2008;10;18;0;5;0;388.150
BRW;2008;10;18;0;28;0;388.060
BRW;2008;10;24;21;14;0;382.840
BRW;2008;10;24;21;21;0;383.080
BRW;2008;10;31;22;2;0;388.830
BRW;2008;10;31;22;7;0;391.660
BRW;2008;11;7;21;45;0;386.210
BRW;2008;11;7;22;12;0;386.270
BRW;2008;11;14;20;3;0;387.270
BRW;2008;11;14;22;43;0;387.550
BRW;2008;11;22;22;6;0;393.390
BRW;2008;11;22;22;24;0;393.680
BRW;2008;12;1;22;3;0;390.940
BRW;2008;12;1;22;30;0;391.080
BRW;2008;12;5;21;6;0;389.520
BRW;2008;12;5;21;36;0;389.520
BRW;2008;12;11;21;11;0;391.400
BRW;2008;12;11;21;30;0;391.510
BRW;2008;12;17;12;34;56;393.500
BRW;2008;12;17;21;5;0;393.020
BRW;2008;12;28;22;54;0;393.390
BRW;2008;12;28;23;7;0;393.630
BRW;2009;1;2;22;19;0;392.340
BRW;2009;1;2;22;28;0;392.400
BRW;2009;1;9;22;41;0;394.020
BRW;2009;1;9;22;55;0;394.050
BRW;2009;1;16;22;15;0;393.070
BRW;2009;1;16;22;39;0;392.930
BRW;2009;1;23;22;35;0;391.990
BRW;2009;1;23;22;44;0;404.550
BRW;2009;1;30;21;6;0;393.970
BRW;2009;1;30;21;40;0;395.650
BRW;2009;2;5;20;6;0;392.420
BRW;2009;2;5;21;11;0;392.410
BRW;2009;2;12;21;14;0;393.610
BRW;2009;2;12;22;30;0;414.700
BRW;2009;2;25;0;7;0;392.690
BRW;2009;2;25;0;20;0;395.780
BRW;2009;2;27;21;9;0;392.710
BRW;2009;2;27;21;55;0;392.480
BRW;2009;3;4;21;5;0;394.020
BRW;2009;3;4;21;23;0;393.990
BRW;2009;3;12;19;1;0;394.360
BRW;2009;3;12;20;20;0;394.080
BRW;2009;3;18;20;6;0;393.320
BRW;2009;3;18;20;50;0;393.290
BRW;2009;3;26;23;9;0;393.660
BRW;2009;3;26;23;16;0;393.640
BRW;2009;3;31;20;5;0;393.350
BRW;2009;3;31;20;49;0;393.330
BRW;2009;4;7;19;2;0;394.790
BRW;2009;4;7;20;18;0;394.810
BRW;2009;4;17;20;2;0;396.770
BRW;2009;4;17;20;22;0;395.960
BRW;2009;4;23;20;5;0;396.270
BRW;2009;4;23;20;41;0;396.340
BRW;2009;5;2;0;17;0;393.130
BRW;2009;5;2;0;35;0;393.150
BRW;2009;5;9;20;23;0;393.830
BRW;2009;5;9;20;40;0;393.880
BRW;2009;5;16;18;20;0;394.460
BRW;2009;5;16;18;22;0;394.410
BRW;2009;5;22;18;22;0;394.450
BRW;2009;5;22;18;35;0;394.490
BRW;2009;5;29;18;15;0;394.040
BRW;2009;5;29;18;33;0;394.090
BRW;2009;6;3;19;25;0;393.530
BRW;2009;6;3;20;6;0;393.890
BRW;2009;6;10;1;3;0;392.500
BRW;2009;6;10;2;21;0;392.540
BRW;2009;6;18;18;4;0;390.370
BRW;2009;6;18;18;20;0;390.500
BRW;2009;6;25;18;5;0;389.940
BRW;2009;6;25;18;32;0;389.950
BRW;2009;7;5;8;11;0;388.690
BRW;2009;7;5;8;16;0;389.160
BRW;2009;7;12;1;53;0;381.190
BRW;2009;7;17;18;4;0;384.690
BRW;2009;7;17;18;12;0;384.680
BRW;2009;7;25;0;12;0;381.400
BRW;2009;7;25;0;36;0;381.020
BRW;2009;7;28;0;13;0;379.470
BRW;2009;7;28;0;30;0;379.000
BRW;2009;8;10;18;10;0;377.620
BRW;2009;8;10;19;6;0;376.810
BRW;2009;8;16;22;7;0;375.190
BRW;2009;8;16;22;41;0;374.290
BRW;2009;8;22;0;7;0;375.350
BRW;2009;8;22;0;20;0;375.140
BRW;2009;8;31;0;13;0;376.140
BRW;2009;8;31;0;30;0;376.010
BRW;2009;9;7;8;4;0;376.700
BRW;2009;9;7;8;20;0;376.910
BRW;2009;9;11;3;51;0;378.120
BRW;2009;9;11;4;3;0;377.960
BRW;2009;9;18;23;18;0;379.510
BRW;2009;9;18;23;43;0;379.540
BRW;2009;9;24;18;11;0;372.800
BRW;2009;9;24;18;34;0;380.360
BRW;2009;9;30;23;9;0;369.240
BRW;2009;9;30;23;13;0;380.180
BRW;2009;10;9;19;11;0;385.860
BRW;2009;10;9;19;43;0;385.870
BRW;2009;10;19;8;8;0;384.460
BRW;2009;10;19;8;33;0;384.550
BRW;2009;10;30;22;7;0;389.750
BRW;2009;10;30;23;40;0;391.020
BRW;2009;11;2;21;4;0;385.740
BRW;2009;11;2;21;33;0;385.830
BRW;2009;11;14;0;3;0;386.170
BRW;2009;11;14;0;33;0;386.220
BRW;2009;11;21;23;15;0;388.090
BRW;2009;11;22;0;22;0;388.110
BRW;2009;11;25;20;19;0;388.630
BRW;2009;11;25;23;30;0;388.720
BRW;2009;12;5;21;42;0;391.750
BRW;2009;12;5;22;22;0;392.080
BRW;2009;12;11;23;12;0;391.210
BRW;2009;12;11;23;16;0;391.140
BRW;2009;12;18;20;1;0;394.930
BRW;2009;12;18;20;15;0;395.130
BRW;2009;12;23;20;10;0;392.860
BRW;2009;12;23;20;25;0;392.940
BRW;2010;1;4;22;5;0;393.750
BRW;2010;1;4;22;30;0;395.340
BRW;2010;1;8;21;15;0;394.200
BRW;2010;1;15;23;20;0;394.900
BRW;2010;1;22;20;13;0;395.050
BRW;2010;1;30;21;20;0;393.080
BRW;2010;2;4;21;17;0;394.330
BRW;2010;2;9;22;34;0;394.360
BRW;2010;2;12;19;10;0;394.780
BRW;2010;2;12;19;15;0;394.830
BRW;2010;2;19;23;13;0;394.310
BRW;2010;2;19;23;15;0;394.120
BRW;2010;2;26;19;13;0;394.590
BRW;2010;2;26;19;23;0;394.550
BRW;2010;3;5;21;8;0;394.590
BRW;2010;3;5;21;10;0;394.730
BRW;2010;3;12;9;16;0;394.780
BRW;2010;3;12;19;13;0;395.530
BRW;2010;3;19;18;8;0;395.180
BRW;2010;3;19;18;10;0;395.770
BRW;2010;3;26;20;11;0;395.260
BRW;2010;3;26;21;8;0;395.070
BRW;2010;4;2;19;2;0;395.540
BRW;2010;4;2;19;6;0;395.520
BRW;2010;4;9;18;20;0;396.160
BRW;2010;4;9;18;32;0;396.530
BRW;2010;4;16;18;8;0;396.590
BRW;2010;4;16;18;11;0;396.630
BRW;2010;4;24;1;15;0;398.220
BRW;2010;4;24;1;17;0;398.230
BRW;2010;4;30;19;5;0;395.800
BRW;2010;4;30;19;10;0;395.800
BRW;2010;5;7;19;16;0;396.410
BRW;2010;5;7;19;27;0;396.280
BRW;2010;5;14;23;5;0;395.980
BRW;2010;5;14;23;8;0;395.960
BRW;2010;5;21;20;17;0;395.300
BRW;2010;5;21;20;19;0;395.240
BRW;2010;5;28;19;15;0;394.770
BRW;2010;5;28;19;18;0;394.580
BRW;2010;6;3;23;8;0;394.790
BRW;2010;6;3;23;10;0;394.790
